title,date,link,source,sentiment
'Gunfire used against passengers' as migrant boat sinks off Yemen - The Guardian,2018-01-26 08:00:00,https://news.google.com/rss/articles/CBMirgFBVV95cUxQdHNBbnJDNG1BQ1RLbHlSNkNNaUh3OFRiVFQwUm9CMWIwY24tcUN3c3JaaEFwMllaYTZBN1Y0UzJ4dTlwM3piZUV1b1lSWDU4cWNXdVh4QWlPM3I3LThmVGFSNXhCcEwybUFNQVJJcEFYeVpldnk1d2ZvcUtIYU96Y3FvbzdpRVdSdGY5SkdBTHNGUENBTHp3YWV5MXkyMVVCUUFTSlFCSzVHb2FibEE?oc=5&hl=en-US&gl=US&ceid=US:en,The Guardian,0.0
"High levels of antibiotic resistance found worldwide, new data shows - World Health Organization (WHO)",2018-01-29 08:00:00,https://news.google.com/rss/articles/CBMirAFBVV95cUxOSW9KYjBkRjY2b2pGeU9wMFpQUVhnbWs2bHhOYW56M19lZmo3cWF2UnA0RjBEajB2VG41cDJJYW4yZXE2QzVjbHp4OGZqX0ZJcEtoazY0VXhIT3R1Z25pYzVxOHhfZ2YwNmxpN1F1V3BELS1GbmZwNWRWX0hjSU9pSHdEeS1VbklPcTZYRUEzVy1SRm5RTUx4bUNoajMzY0JKMkNGTXFFWkhFY1Fn?oc=5&hl=en-US&gl=US&ceid=US:en,World Health Organization (WHO),0.0
Larry Nassar: Disgraced US Olympics doctor jailed for 175 years - BBC,2018-01-24 08:00:00,https://news.google.com/rss/articles/CBMiXkFVX3lxTE1vQ3Vmdm9qeFdSWGcyZENHYXk0cXFyNTZNR0t6QUE0ZU02TGUxSUxuOTBBVkNsaHIzQ2szOWVERldhd0VqYnV3MjB2cjE1V0lMTDM1RlhGVWV6eEl0RVHSAWNBVV95cUxOWGxQWXVGclpOX3JHVll5dzViS2VsbUNaWGstb0FMR0NoR3Q5S2lMT3UtbHQ0OUtLaHA4MDNXTmdkZXFXVkpvVFJFYmhyOXBaUVduMkE2MHA3Wjh4emJsc3Nic00?oc=5&hl=en-US&gl=US&ceid=US:en,BBC,-0.7351
3. People in poorer countries just as likely to use social media for news as those in wealthier countries - Pew Research Center,2018-01-11 08:00:00,https://news.google.com/rss/articles/CBMi6AFBVV95cUxQM2gyaG9IbzhuVktQNnM1WFRtcjRUM3VlajJvSHpabm1YSThSd19YSmUxMmltaW1LbWRMYm5SXzBvT0pfdDN2MElLRmRRZDlXZ0I3cGFaNHdMZjBlejY1c3J6RWo3Tl9rUERCeFp5Ul91N1Z6aWlCT0x0MDFlNUl1c1laWThHRGJyS0ZoM3BRQjNjLVdVTVhZSXhpWlNXRFpja2lfZWQwOGt5Njk1bGo0NDB1ZFRJeFEwbzRXeVBwX1JTWW8ySWo1OWR4RFl1Vk9QUnlydjMzakJueUdldTR4TU02cFRzQU1D?oc=5&hl=en-US&gl=US&ceid=US:en,Pew Research Center,0.1779
Stephen Miller: How much influence does he have on Trump? - BBC,2018-01-23 08:00:00,https://news.google.com/rss/articles/CBMiXkFVX3lxTE5YbGRBVUVRdWdHS3VxVlAyaXpObHE5LW14MFFTQi05STNVbTAzZFp3eTRabVFkV0NCSlByZEtlbXN5VXF6MkFvZkNiYmtnQlNFeWRDNWtnWUpLLU1OVnfSAWNBVV95cUxNQlBnUUJzV1pSS3J4NXNpR09KMFJhRld3Y3ZpcU5wTG5iYnJuRmRrUkpUNURyVjlSbDRzdWVGOUZRUkVXZGpoa2h1UUM3ay10QWw2RjNNQTNaVnVPVFBMaVJxMDg?oc=5&hl=en-US&gl=US&ceid=US:en,BBC,0.0
"Taliban threaten 70% of Afghanistan, BBC finds - BBC",2018-01-31 08:00:00,https://news.google.com/rss/articles/CBMiV0FVX3lxTE8xazF2RmVxY0hEWi1wNXdSZThuWHBYanZmcHFTbVhVTzhxNFJneVJuWFFNLXhqWG03eXNqaGxSeHRsNFVxeDFHT0V2dVNqRVBsLW93dXFOb9IBXEFVX3lxTE9KWFBsMTBaUF9JaDBZdDR2VXZ2blRjNk9ZX0xpOE5yYTFrZDg5TGlpNzVsNGFUN3RsQ1VhZG5EQWMwQnlHZTFOM29fN0JOc1NaR21wMlRsRXRoTXB6?oc=5&hl=en-US&gl=US&ceid=US:en,BBC,-0.3818
The world’s most nutritious foods - BBC,2018-01-26 08:00:00,https://news.google.com/rss/articles/CBMifkFVX3lxTE1iQ0p0ZUtrTG9aamYwWDgxWFhWdjZiaHk4cnlKZFprRXhoRW5JTTlYYnV3LV9ORWVHbm4ybzVWaHFCODVxbVN1Tk1FT0ZZOVRiVWZWclpvOWtFNjJBdXBuV1VHUWw2QlhROVk1Q0phdjlyeGF0dEp2YnpENnpfdw?oc=5&hl=en-US&gl=US&ceid=US:en,BBC,0.0
YouTube punishes Logan Paul over Japan suicide video - BBC,2018-01-11 08:00:00,https://news.google.com/rss/articles/CBMiV0FVX3lxTFBFNnljVnJqbzg3YWJwVXpLb0dRS05TUV9zaUxWeXJHZDhGOHRWbnNjYkxJbTJENmhJVmNYSXNDbTdrOGk0OXVoYUNQYWRMWDE5NzVaR3lFVdIBXEFVX3lxTFBJMHpPVVZzdHJmQlZNbjczaWlGUjNFRl9rVXBxbnJhbmNNaWlBQlVHTGlNang0STRYSGZRZUNjdjg1ZTdvVFpvaXh1dEJjMXlGMDBEN0ZCZzRCM3BY?oc=5&hl=en-US&gl=US&ceid=US:en,BBC,-0.8225
Trump to Kim: My nuclear button is 'bigger and more powerful' - BBC,2018-01-03 08:00:00,https://news.google.com/rss/articles/CBMiV0FVX3lxTE9WTWhIME1DN3BCZ2JHb2lkWmtrR0Z3eFU4QXVJSkRWRjh4WWN2a3QxNEhsQ2gxQ3dWaG9LNjVXNkdyR19sZjNtM19GQkZmZllPbFhXaWhQVdIBXEFVX3lxTE05c2F0U3J4MDR5RXl4ajJ4T3FaUmpuY1BLMllPemVZZHkta014QTlRajZrUVVBak9MZm1YZjRoZldMVFo4eDhjRkt0Qktvc3JjbmF1Y0RJdHVuaVVI?oc=5&hl=en-US&gl=US&ceid=US:en,BBC,0.4754
Ellen Johnson Sirleaf: The legacy of Africa's first elected female president - BBC,2018-01-22 08:00:00,https://news.google.com/rss/articles/CBMiWkFVX3lxTE84dU85RDAyZTR0V2Judnc3YmllVzk0Z3pXUTVuZ3haNnFEQW5uVThDRGxBTk92ZEs5ZmN3LWt2QTF4QVZVUlB3TTFFblViZHQ2Q0dKc3k0aGRGUdIBX0FVX3lxTE1pUE9CUzM4QnlGc3B3X1VUTXozTlJqNHQwcmswb0xLbVR0WEN1M0ZNdGt4SFNnbDVQdWdEVlRsbUxWNnRaZVAxY0E1UGJYNFF6SzVVT0dBS2JyMk1YbmJz?oc=5&hl=en-US&gl=US&ceid=US:en,BBC,0.0
Charting gas and oil's future in a decarbonizing world - MIT News,2018-01-12 08:00:00,https://news.google.com/rss/articles/CBMilAFBVV95cUxOSTFfeHFkeWhfQVY5OTh6Z1RQYzlmZFhSMlM1NExhb0VXOTR6M1ZRRzNsTkg3T2xpR0FGejVNelIxV0d1RDlHaTVLLS0wbUlrRFoxRVQzcGloZV9uR2ZCOFN6YVZTZEVNOEZtVW4tM0xUeEZ5R21uVXVXNWZVb214ZWFsT0Z2R2dkeTNMUGhpbjMySGRH?oc=5&hl=en-US&gl=US&ceid=US:en,MIT News,0.0
"World's confidence in US leadership under Trump at new low, poll finds - The Guardian",2018-01-18 08:00:00,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQenZSbjQ5dXY0NEp2a3FSX2xNcnRHUWtCZ3R5Q29BS3pfY0J2TUREZngwdkFFQlFIMlBoanEtZ21fXy0td1NEZ3phRlhjLWhTVTQtSzFSdnBfbU40dnR6SjdXUDB4QnY4MTk4ODBzbU42cXNhNXpnRUQ4eGFfYUFDZWhrMm11QnVBRzVv?oc=5&hl=en-US&gl=US&ceid=US:en,The Guardian,0.296
Trump’s daily schedule v Obama and Bush - BBC,2018-01-08 08:00:00,https://news.google.com/rss/articles/CBMiXkFVX3lxTFBMTUU4bFUxd09najJFRlZiZk1sRFVITDJQSWh3V3ozSk9aLVJ1TFFnUW91a0M5c0dVdE5NaGszOXBsb0tGNmxhZENxZnI3ZExJX05ia2ZFR2dSbjRobFHSAWNBVV95cUxQdExTcTVrRzlET1B2RXUxSFpIU1NhUlE5ZWN0NmktSWZDOXNGVWlCeDNVbGktWVJMMl9BSlNuWUR2eU1jcTRGVkRvakJTSkxab2FrajZJUVRjbk9MVUh5b2M5ODg?oc=5&hl=en-US&gl=US&ceid=US:en,BBC,0.0
Breaking news: why does Hollywood gloss over the world of magazine journalism? - The Guardian,2018-01-03 08:00:00,https://news.google.com/rss/articles/CBMiogFBVV95cUxOWTlCYzJEMFZLbVlnQTR6ZXlyUXRJNTVqUExhYU1tNWV0NGluTTd1cVVJYzhOdlBEcUI2TlVrTEtlU3RZTXJ1TTUycFpqUmZfSTVPSk5nWmhZaVNOVllWMHNHZllEY0tXSHI3cHFzUmFiVnl2NXVzcEp0dDRSc2ZjNS1aWjh5Z2dzOE80SVRkaDM2NmhfOGtTZ2g3QTRfZkh4a1E?oc=5&hl=en-US&gl=US&ceid=US:en,The Guardian,0.0
Post-work: the radical idea of a world without jobs - The Guardian,2018-01-19 08:00:00,https://news.google.com/rss/articles/CBMimwFBVV95cUxQMk1aS3diZXpsMDNxaXI3ODVfbHdwMEtBdDgyUG40VVRlRENqWWtPTFNpREhYR1VlM0N1TVJsNjNKZ3JpUnFwb0Fwck5Vb3RLcnlhM0ZpajV6R3UyTjdGRnUyQU8tTFFQTEtvVFVJWmtoT09zSXRTYkExVEtaR2V6VFlVT2VnbTZ4enJkU1o4d25CWkpMR0xnSVZfdw?oc=5&hl=en-US&gl=US&ceid=US:en,The Guardian,0.0
Coincheck: World's biggest ever digital currency 'theft' - BBC,2018-01-27 08:00:00,https://news.google.com/rss/articles/CBMiV0FVX3lxTFBZQjgyT2RKOGxQUk5FMHhjMmptUUZ0ak00VWVWREx6V3NLY2FMcXh2VzV4eXl2N3pORWROSkhVUGNvbUZWUVlpLVgzZG9VYkNod2ZzV214RdIBXEFVX3lxTFBrUlc5T1hNTnNxZ3pPTnIxNFNTd0NHVXNBZFBHcHBrc0tDV085ekdhWVRadk9KQkJFcjhnVG44UUFicElFZzhJYm14QzZwMWJNUGVvMnRWTzJ3elZy?oc=5&hl=en-US&gl=US&ceid=US:en,BBC,0.0
Startup aims to make vision care more accessible in developing world - MIT News,2018-01-10 08:00:00,https://news.google.com/rss/articles/CBMihAFBVV95cUxNTUtyc181cXdmV0ZleDBkZ0oyRm5wbFROQ3dob2p4bFRlLWY4cGZqZ19HemdsSEQ3aFJMc1ZrTV82SXlUZGp3VEVEMDJqaG5KTjFkU2pwVEM3eTN1RXpuU0RUMVAtM25RTUlyR255akJwUjJ0SWNwYkFGMnFaeUlMVUFIRkk?oc=5&hl=en-US&gl=US&ceid=US:en,MIT News,0.6369
What makes Russia’s new spy ship Yantar special? - BBC,2018-01-02 08:00:00,https://news.google.com/rss/articles/CBMiWkFVX3lxTE12ZXBLX1k2V0FSUzI0V0J5MlRpVFdPNFBHQk1UN2cxcHNLdWZQbDg5WUJhMUJzaTR6a1diT2FZQ1cxZHdkVEZwQm8yOGRwWE1OQ0drdUVHYWppZ9IBX0FVX3lxTE9QZWdlODNNTWVTWGlJTVhZckQzOWFXQkY0MjhLMEowdXRyckw3QTZlRS1HREc5QV9UbW1NZXdzRldhdUxxUVFHTnNtRG92VmwyUUh3M0hSdFVndnNmcFlr?oc=5&hl=en-US&gl=US&ceid=US:en,BBC,0.4019
Pope Francis releases 2018 World Communications Day message - Vatican News,2018-01-24 08:00:00,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNWXJIS1RJSEstanMydnBrVGJZSzJLNmh5d3VoN1dJQm1MMjBJejU0b254cHcwWTFYVTNfTzFBcjVQNThVcWRkQmpTZUoyV19XbnIyb3g3Q1BSRnduQUE0R2dRM3hVTGJGLTVVVEJpdTVLalJ2MzVpNFZoUXdZQXJOOEM1UXNISS1pX2lsRG8tdjJFalV4VEdLcTM1Z3V5cklCZUtGeW1YaWFTUTVQUjR1SFdlNUJDQVJm?oc=5&hl=en-US&gl=US&ceid=US:en,Vatican News,0.0
Ten ways Trump has changed America - BBC,2018-01-11 08:00:00,https://news.google.com/rss/articles/CBMiXkFVX3lxTFBIUnNJaUc4MDNORWJHd3pfQVU5RGZmMTh3MGNKd0xQR3V2elhaQk9OaTVzckV5SDEwTEExdWp5cmpVazRxNEowenFVTUhOa0tyeVhWMVgyeThTS1JTZ2fSAWNBVV95cUxPZllNLTRqemVJMTl1M1pDdGpMbVZpR1hBRVl1Ty1fR1BFV2Q0S0FjX214WElzaFdqb2xobTNaejRPMVhpVGRpQWdaVlZMQ2lrVjRqY3FDY0QxUEExNUxSNDU0VTQ?oc=5&hl=en-US&gl=US&ceid=US:en,BBC,0.0
Emmanuel Macron promises ban on fake news during elections - The Guardian,2018-01-03 08:00:00,https://news.google.com/rss/articles/CBMilwFBVV95cUxOSVlOSGZnOUpyVDN3bkJBcUVRLU9Kb2ZiUmpNT2gwZXFYazRSVnpfM2hidGZRS25SVC1DbjA5V3BRMmVXMzUySGRjR3k4QTJ2aXdCaDBYdmM4Mk4zSXhkLU94RnVnWGRlS2lWQ0NrMGdGLXBBR2VmZmpYdnBtaU5KSEN4T25Va2xCUk42VmlTaW5ia0Jub2Ew?oc=5&hl=en-US&gl=US&ceid=US:en,The Guardian,-0.6249
The Taliban is gaining strength and territory in Afghanistan - NBC News,2018-01-30 08:00:00,https://news.google.com/rss/articles/CBMigAFBVV95cUxPLVFrU0YtRFZPQW5SQ1BvUUFvQkFZcTR4dENaNnRISWloYS15ejhIYnBzN1NXMV9zdE1vaG5SRTg1Qml2UjkzUEw4V2FnNDc1MlFmc2RlNTVPLThHWGkyem9HTl9yU00zUE4xUnhBTjJMNzBMdHJ6Q1BkZUVsdEFwZdIBVkFVX3lxTE5IbWZyZFo2UV9FTGx3MVhLNzM4dnNUWkIzYnpMeVhIYXk4S1BJXy1RbTdmLWRsaTNaUThPNjB1VHNPQ0ZWaDlZVWpQbWtWZ0hSZXRuN1dB?oc=5&hl=en-US&gl=US&ceid=US:en,NBC News,0.7184
"In response to Trump’s fake news awards, CPJ announces Press Oppressors awards - Committee to Protect Journalists",2018-01-08 08:00:00,https://news.google.com/rss/articles/CBMiekFVX3lxTE1Yb25zS0JIeXB0WGpKMnFncHBmTUU0dXc3MU1iTTZjZVE4MVpGenNlTnd5WE8zT0R4Szh0VVNXZHA0MmtZb3hIamhnUGZnQldReFZYMTZJbWZCY1hqVHlhUXB1V3c5MnJObXgyXzllcUJWQnhoSEQxX1NR0gF_QVVfeXFMT0l5dzFuTHlPMjU5NWlseS1mNldmTEdGeE1YWERmdDNUMXFJLTZoV25TaUhfZ2Y5aFQ3NnBuVTZ5YTkwQTRFckxKVkVaRmJYa0ZkOWNST1lDVy03RXRHX1JqTi0xMzNka2taSU9VbEVWWnpIaDVqZldyTWF0NmxkRQ?oc=5&hl=en-US&gl=US&ceid=US:en,Committee to Protect Journalists,0.6705
Swedish security chief warning on fake news - BBC,2018-01-04 08:00:00,https://news.google.com/rss/articles/CBMiWkFVX3lxTFBsR3JtaEk2V1J3SVM5YUpuOHYxMFduWWtwSmdCbHhaQTBiUkRXdWdtVkk1d1FTdHhuZHlKNUVBNGZ2VzZlcFpsQ2VpbWpWanZnTURkMTBqTHZOUdIBX0FVX3lxTE1TZ25IZ1VMQUFreWlrb0ZramdpcWtnRVM4T0xzTjMtWmxqM0liZklnT0JDajVkbXNnSWZtcjcwWWd1blM1UEM0M2xvbVFtV1RYMXhNZFZRWlVGdE9EelBn?oc=5&hl=en-US&gl=US&ceid=US:en,BBC,-0.4767
January 2018 Current Events: World News - InfoPlease,2018-01-06 08:00:00,https://news.google.com/rss/articles/CBMijgFBVV95cUxOdEZxLTBoekpfNzVKZHdNNG41SkRLa05kQWwtdU93Y3lOdXdCYTRLQ2tPN2p4ME9OT01wLURncTJia2V5Q2NYeHdIWV9jRkpEalBaX245ZzRNRHREVzVrblpYZEdwaWV3VUxWaVh4dE9wUzZLZHFHMXFEODBId0NDMjBzVXd5RzE2YzBiZ2Fn?oc=5&hl=en-US&gl=US&ceid=US:en,InfoPlease,0.0
Man hit by train in quest for perfect selfie - BBC,2018-01-25 08:00:00,https://news.google.com/rss/articles/CBMiX0FVX3lxTE15eVRnLUxTdEs2VUd2LXJtUzd2YXJQeHJmcXJXbDEtcTRTR3h4enlfekJjZDF5YWV5WVA2bGMtUTZjLXVoRHhJWkV0MElWa1NTVi1MQUhkUVcydzBxQ09r0gFkQVVfeXFMT0dwWjlQU193Q1JXRk40UnU5Z1lFbkQ0SlVrcVN6RkFueXBOTzcwaU5rMFVLZk9uLU5ES1I2eE5uZ0h2bUVaamN0M3J6TGdIN3ZuSzdxbTZ6RFlRRUh5bUJfSG1qNw?oc=5&hl=en-US&gl=US&ceid=US:en,BBC,0.5719
Amazon opens a supermarket with no checkouts - BBC,2018-01-22 08:00:00,https://news.google.com/rss/articles/CBMiVEFVX3lxTE9uSldYTVdPOFdPS1Boa1Eyd25aa0RKWVJMMFUxMEc5aUpHd0tyWFlmZDM5Z2lCcDBkVE41aUFINkV0R0dXczJ5SlF0Qkh0YzVEa050ZdIBWkFVX3lxTE9HYUtfWURyM0lua0FVNmJHS1lBT1dGWlYzTWVKelZrdnY5RnhmbVFDbjlJdnJ6Mk5fcWhsSFdPREdnQlRHNGtpNVdvTEpRV0M1MnlDRl9oeVV0QQ?oc=5&hl=en-US&gl=US&ceid=US:en,BBC,-0.128
Northeastern University and GlaxoSmithKline launch joint experiential PhD program - Northeastern Global News,2018-01-23 08:00:00,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNTVlwdm16N2tySDdxZjNYYm9maXZtUy1xWG9jenFiWlJQU3lQNnUzZmp2Y2JibDRFOHUwU3UzZVM5cEtMNENYR3g1WkNkaWhKRmtxZEF6UjlhSTdVLXI4LW5ESHBSanAzMVNZZTBzSThiMWlNQUhVQTF1ZXJzazZyZlRFRG5XeUhmOUlEX1FodjVpcjVTa3V2QjVzbF81dkQ4cTRfQ1lrZV8wcjlld3hzeURhbHVUX3dsN21pNUY0UTc?oc=5&hl=en-US&gl=US&ceid=US:en,Northeastern Global News,0.0
