title,date,link,source,sentiment
Dr. Simon Adams interviewed regarding developments surrounding the military coup in Myanmar on BBC World News - Global Centre for the Responsibility to Protect,2021-02-27 08:00:00,https://news.google.com/rss/articles/CBMijwFBVV95cUxOa01vMk5mZXItVEtzbThDTGdaSG5mVHdJMzFTenBsd3FpcGwzVDFuMkZwa3laNzU5SE1CY1J1V2MyRW5DckEyNkxvamtxZERza3BCbzNRSUFWY1hOeVM2TEs2TURvQ25uX1RTQUxYaHZnb2tIWUIxQnJjRGUtaFUxT1Zydl9iWG9pWjZuRkJRSQ?oc=5&hl=en-US&gl=US&ceid=US:en,Global Centre for the Responsibility to Protect,0.3818
Update from the Seventy-fourth World Health Assembly – 28 May 2021 - World Health Organization (WHO),2021-05-28 07:00:00,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQMktoNDBXdC1oemZaN2JRV2tid1loUk1CTExFWjJyeXNEN1NQTXRTX09BZ1hxWWJoMjZTbEhJT21jWVI3WTlQMHNmUm9SR3hKMlhhTnFzclVKVUM4Vjc4SzVPbHVnRnU2TlZJXzk3MXZ4MUxuUm1LZG5hRWlPdVVULWplNkJEUzVBVFZmdXdyaTVaOXMxOWRQc2RDajZTSXY4M1R0RThfNDA?oc=5&hl=en-US&gl=US&ceid=US:en,World Health Organization (WHO),0.0
Dr. Simon Adams interviewed regarding the military coup in Myanmar by BBC World News - Global Centre for the Responsibility to Protect,2021-01-31 08:00:00,https://news.google.com/rss/articles/CBMivAFBVV95cUxQYUdxODNfWm1YUnJmRDNyNndhTXhXVGI3dkdpTU1ybW1kcWR2dFNFTi1QVXVPNkZTa0FGalNQQXBnZ25rOU1Hd0J6M3djQkRUZGpvTUxHVk9kemZBbjhaNEl6LXFtSUxaWkhNTlJFYjc1UUVhWWFxOTVJemREa2pHbVRjQzlTSGFNSHl2Y0xBSDlfQThFeTJ5OFlvTnF5QnZhTV9nTFFqREJfdG5QREFGcHE2QUctZG1vSlpCMA?oc=5&hl=en-US&gl=US&ceid=US:en,Global Centre for the Responsibility to Protect,0.3818
One in 100 deaths is by suicide - World Health Organization (WHO),2021-06-17 07:00:00,https://news.google.com/rss/articles/CBMifEFVX3lxTE1oYXhKaldhbmVGekh0MUhwWE1fRjY2SjdVWmpZaUhnb180OE1JTy1pRDRQVU1MZ2ZnZkRHY09XVXZaOUdXOUZXRVNIOVRyVXVqc0tYZnFBdER6LW5CbGQ2YnJEblJxeVU1TWVkVV9RXzdKZThBeHZVQUpNOEs?oc=5&hl=en-US&gl=US&ceid=US:en,World Health Organization (WHO),-0.6705
"Caesarean section rates continue to rise, amid growing inequalities in access - World Health Organization (WHO)",2021-06-16 07:00:00,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNS1NVVUtGcUszZkFYMGw1dC0tUHA2eEdEb0NHMVFzWGc0OUZSOGF5alZuYjk4QjJYQ0Q4WE9KeVhTOXFBd2lOQm85WFdfY2dPYnlybXRWNTFuN0luNUZYNWNBendBdXRDQkQ1emtEV1cySWZpTGl1UXVDVTJLeGdCcGpVMjlhMzZjWERBTjI3emZDdnBNN2ptWXRvUmZacERCMnNRLXNfYUxpM2pzSDFSSEVjcnFuOXhW?oc=5&hl=en-US&gl=US&ceid=US:en,World Health Organization (WHO),0.1779
WHO’s 10 calls for climate action to assure sustained recovery from COVID-19 - World Health Organization (WHO),2021-10-11 07:00:00,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNNlZBdFdCbTBrcjN0OVR6a0hDMWdOZElUbzB1ZGl6X09jUTRxMFkxRlRDc05ES2xORDZZd1hmVUR1b0FTQ09ENjNKeUR2XzRyV2IzX04xR1EwRjNIblZSdUhTVV9MUThhR2tSM3UxTmNycnhFM202NUlfREVRZ3JQYUFJcXVFN1JyaEw4RzJ6bU13dW5FN3ZiVHJ1Q3ZFeWdVNGxzcnVVeHhZUGlnekt3N3FUSlUxc3Jx?oc=5&hl=en-US&gl=US&ceid=US:en,World Health Organization (WHO),0.34
"COVID-19 pandemic leads to major backsliding on childhood vaccinations, new WHO, UNICEF data shows - World Health Organization (WHO)",2021-07-15 07:00:00,https://news.google.com/rss/articles/CBMi0wFBVV95cUxNbWQ0c3hiWVZJMlRYaXFkbVlLaXZCdjRBQVJMUG5nMmJ3OFJBODNBVXRwWmpsdWpWczJNekdQckVkckJUOHo4ZXVDT0RnOXN4OHRYcG9RMTB3ZFFndUtXS1dSSDFINHNFMnFkcW5mVGdBRnlCS1NTNEVvN05fekQ3akw2YzVQb09nSjJ4OFgzLWNiX3J5TWExOUVqc1diamlmNm9hRlAwdG5VMEpGcWVsRDhvYUJWWXRRdE9kcVl5SjdLN2dkeG5DX2piWXFQUEFDZTVN?oc=5&hl=en-US&gl=US&ceid=US:en,World Health Organization (WHO),0.0
Health and Care Worker Deaths during COVID-19 - World Health Organization (WHO),2021-10-20 07:00:00,https://news.google.com/rss/articles/CBMijwFBVV95cUxOUnBkeGVMVURNWUZpOXZnNGhJQUdKanpUUGJwY3A1QWtweFB3Q2N6OFhGdVdJUXhaQTRaYXpyUXdtYXhrdWJDWWF1MzNEWTQ4Z2RpN0dPNFctMGJVcUFCd0JnYkxWVHFTYkdaWW50WEdMYl85R2tSeDBfbXYxSXA2b3J1cHhJeFFheUV1UUxTNA?oc=5&hl=en-US&gl=US&ceid=US:en,World Health Organization (WHO),0.4939
Germany officially recognises colonial-era Namibia genocide - BBC,2021-05-28 07:00:00,https://news.google.com/rss/articles/CBMiWkFVX3lxTE4tTzNaQWhwQmhaay1ZWEJoa2xlSDVCb0lKUzQ2RDFSNGlFQmpueEUzSnJxUExoaXZ1TF9CcmR3QlcyeWp0MFdFdTVGV1FPbHRkMm1GWnVWRTY1QdIBX0FVX3lxTE9xaW1YS0p0MTNXWU5hdnh2bFY3QWd5d3RMeXBtdFc2ZnIyTHNhSDNJXzYtUEc3alQ1ejlhNkR4d3Fpb3N4WU14aGp5RERjTHVBQ3JucVNscHNoWkQtMl9B?oc=5&hl=en-US&gl=US&ceid=US:en,BBC,0.0
Report: China emissions exceed all developed nations combined - BBC,2021-05-06 07:00:00,https://news.google.com/rss/articles/CBMiV0FVX3lxTE01TmhRVmdYS09BbHNBQVoxUTlSRFk5NnR1TEYxZkh5TTZTYk1MVENTSm5KUl9rQ21PQTJNWVJnMmFoQ0pWb20xX0xINTF3QzQ0SGlOR05LRdIBXEFVX3lxTFBrSW9TV3NaMnAxSDVjUW1ITjZ0TGs1d2NDYWJJN29relVwcDRrNFZpV1JvNWhjSTRlZjRWRFFuYWRzWFh6ekxObHdCSWlOUlFuX2gtcFE4XzdzS2FM?oc=5&hl=en-US&gl=US&ceid=US:en,BBC,0.0
What are the WHO Air quality guidelines? - World Health Organization (WHO),2021-09-22 07:00:00,https://news.google.com/rss/articles/CBMilwFBVV95cUxOWEt4Yl9FS0laakZCbkJId05UbTBtNjNabUtINVZxWXVmcFFQVnZWekxucGk5TTBHa3FjQlNRTUtVNTVYSW9RY3BrdDlZeHFsZ0lOV08zNXRFRmQ4V0xkUjlYLUZpSjMxRnltTEdubS0wdmh2Z052T0JNM2VpOFNVYjZtUjdyeUR6R2VxSUNhLS1GQUs1dllB?oc=5&hl=en-US&gl=US&ceid=US:en,World Health Organization (WHO),0.0
ABC World News Tonight with David Muir | NewsWatch 12 Shows & Specials - KDRV,2021-11-16 08:00:00,https://news.google.com/rss/articles/CBMi1AFBVV95cUxOT2JZaThIQUZrWkFOQUpsejBTV2RLSDg0RE9HbWhxWDQxdWlmdXNpbUhpaXNmNS1IeFFnbVlTVjlQT01Pcm0ybGRJSmpyN05qNTdPMG1zVXpWMFVYN194d1hRX09KUVBBc1FyWWxsbW5aaGRyNGJCRXBGUzB3aHpXdnlZLUZRM1llcmlBNmxQNDZnQ3R4VU0wOWNnaFp2a3Z3aFRZekY0bUtETW1NcUVUclhZVnBiR3lfUmF6T3pJVlVhdGVPMTc3RDFJWjlObFFLQVpXZg?oc=5&hl=en-US&gl=US&ceid=US:en,KDRV,0.0
Xavier Ranks in U.S. News & World Report ‘Top 10’ Midwest Universities - Xavier University,2021-09-13 07:00:00,https://news.google.com/rss/articles/CBMibEFVX3lxTE5DYkxoV0RDWUZFdHFWQXo3dmRWTWFXR0tMTnBPaExpd244WXFKYUxJckpMbW90Q05NNXd1Tk1ld3hrdUxKX1FpUG5kQkJOcjlSeFgzR2twU1N4WmpWZEMxTmR5SHZQM2NPUlA3eA?oc=5&hl=en-US&gl=US&ceid=US:en,Xavier University,0.0
"Manhattan College Ranks Highly on U.S News & World Report’s Best Colleges List - Manhattan University | Riverdale, NY",2021-09-13 07:00:00,https://news.google.com/rss/articles/CBMimgFBVV95cUxNTHdhazBITVJQREdMWUVtdTgtODk5UkNjTV9jUU1LRWlhZVFPLXdkd2Jfa1djMkxuWldrbVN4Qk10ZURQbVhnTF9ENGQzcFU1cTVOdTFVZmJNWWd4bXY0RHhpRlBMZWV1dm55ZmlGckhMQjU3dHktaDBueFJlZkRCbUtlNnJxUXhybFNURVRmVXdFcjdWVHgxa09B?oc=5&hl=en-US&gl=US&ceid=US:en,"Manhattan University | Riverdale, NY",0.6369
Diversity in the newsroom can build better media. Here's why - The World Economic Forum,2021-12-01 08:00:00,https://news.google.com/rss/articles/CBMickFVX3lxTE55TWJTV0FYcWJjOGNucWJyN1NXWHhUMXBsTTJ6VndKUGFISm1CbjhFd1ZmZHNnNmxXSlRPcURBZHNQVlJsSi1MemhFRlFWTkZGRzluWGU4cFgxS0RVUU83MElaRXpsYTBLX1JrdTR6V1JRQQ?oc=5&hl=en-US&gl=US&ceid=US:en,The World Economic Forum,0.4404
"World Health Assembly agrees to launch process to develop historic global accord on pandemic prevention, preparedness and response - World Health Organization (WHO)",2021-12-01 08:00:00,https://news.google.com/rss/articles/CBMi_wFBVV95cUxNemtrckJJMjRaaEdPOUZNQnUwb3F2TE15dnBpZk9uX1lMNGxLS1Byc2N4RDIweDFBRUQtWUFiOVdabG1OdW8zakpKMTVnTXFqYXVRb05UeWlHbjlrRUxwaFUtd1dJcGtCaDVKUk43XzJOVVFIa0NCX2E3U3p3SS1pMWdSLU5KM3lDUkRIU0ZoZlBwYkVxUFJEMkR4S0hNWEZIWFlrT0dCQ1RObm91TndtWGotNmFGbG5BVUhmNWN0T3gzeW8xZmJpc2NZNmpLQndfWUtEWi14d1F0NXk5WHhHN20zOFlnNDJ4d1NMUExENHh3Zmd1N3c1dkxVSHJmWDg?oc=5&hl=en-US&gl=US&ceid=US:en,World Health Organization (WHO),0.2023
"Ashland named a “Best College” by U.S. News & World Report, ranked among top 35 in three categories - Ashland University",2021-09-13 07:00:00,https://news.google.com/rss/articles/CBMiswFBVV95cUxPbkJBUkhxVWFvOUNWdGhpS3ZlLTFrYTQxUERHZHREWllnbEpHWU9hbzNWeU40NFE3OTlGWkZWZVg2cVF6dkNHNEl2T0tlMVdCcjRnWnNBOC1xNW9wMUxfUFlraEtYMC11TlJZNFpCUWlDVHdYcW5MMDBxQ0RNdU5WUVJBZXE0RUhFQkwybHptbHlMMGFqY0hMaTRXUEpLSDkyTlg3YnYzc3NoUFhUNmFhUWNKMA?oc=5&hl=en-US&gl=US&ceid=US:en,Ashland University,0.2023
SBU Ranks No. 195 in U.S. News & World Report 2022 Global University Rankings - SBU News,2021-10-27 07:00:00,https://news.google.com/rss/articles/CBMiswFBVV95cUxPdkpxcXZuSF9jLWZQZ3k1S0EwVnNZdU02NFNqckktQTZMSzdiVFliMU9XSUxnd2toRGZXd0MtYndBNWNpVDZ4azBuUmtRbE0wX25CTU1wWEtrUERZMzZoZWkyMjB2Ukh5a1dOQkdPdlp3NkdlcTBrakhOZzhYN0EwaVMySk1fQmNxRHdTcWNXQTZ0aUFXWklXTmdIYTN1dm9zS2RxR21STl9ySWFlbjdiOGk0NA?oc=5&hl=en-US&gl=US&ceid=US:en,SBU News,-0.296
See how North Carolina’s HBCUs stack up in the latest US News & World Report rankings - Bennett College,2021-09-22 07:00:00,https://news.google.com/rss/articles/CBMisAFBVV95cUxOajI3ell4TXc3eW5nZU52WU5GaEhFQnRtLVNJRmxMRXdqUGNTczlXWENwMVZlZmNvbFBZRDZscWF1WFNwWUNTOGM0dWpSa2hidTV4bnpLVS10MjdDUmdCRDdhWlU4RmNjcnQxSTVDZDVGMDBJbjk4U0dZYUFlREJ3WEd2NWd0QWlFMjU4Q1VwdURpTmhnbG5YVFNQenNsVWhibFdMdXhOVFZvUnYzQk5ldQ?oc=5&hl=en-US&gl=US&ceid=US:en,Bennett College,0.0
How US police training compares with the rest of the world - BBC,2021-05-17 07:00:00,https://news.google.com/rss/articles/CBMiXkFVX3lxTE1DSEwxZ3NST0ZCOG5pZkViR3JBb1FlTnBLQnpDNm1BbVJFYVVZVVdJNEFTQVVuRFpvOGlfalYtTE5jcHZTV2pFaUE4SnlGZDd2clJveU1HOV9CYW1pSGfSAWNBVV95cUxPS3dSZjcta0lnUWxBM05hd2E0VEs0bjhNSk11UlpMNUhXUjhUQXEwVHV1UzhsZ1RaeGRqQlVDWERvTGF4MnNGX3Fiei1SdFdMdUN6SThfamZGRmxnbXJiZnc1YTA?oc=5&hl=en-US&gl=US&ceid=US:en,BBC,0.0
Rider moves up 11 spots on U.S. News & World Report list - Rider University,2021-09-14 07:00:00,https://news.google.com/rss/articles/CBMihgFBVV95cUxOejM4MFFRNUFoZExmSUFLT09iUngxWE9xVWM2TzR0cUhSSFlaVTN3ckZRcjdaWmxQWUZKTnUycXhuUDR5NlRDVzliN05MaGxtQlVYSGVmdmRYYm10NVBlRUxtSVlFN0Z6LUNuQk9JZFYyRUpnZlJLWjhKZEw1RUxGSEFjSDc0dw?oc=5&hl=en-US&gl=US&ceid=US:en,Rider University,0.0
Famine-stricken Madagascar donations pour in from 'World News Tonight' viewers - ABC News,2021-11-18 08:00:00,https://news.google.com/rss/articles/CBMitgFBVV95cUxPNC1IQlFYLUZMa0txN3lKSFpVM1lydHUwQkRuVndnNUd5ZnRDbVBoR001V1R5bV9FTjNpdmF2SXBZeUV1MUtOZXJpZnVjbC1JbGh3ZzNIWG9YcGhRSnUtRzVaVC1BMEZ3bGh6a2s2akhVUjV2YTFSaEJDMWlNczZhdkp5c3d4Q2ItbFg2b01VZWdrUnJ1ZXhuSDc0Nl9UVTNCU1JKYW5WMlJ2RElKRGNCOUVqU1NnZ9IBuwFBVV95cUxQTE5XendldkdqTjdtdUtMM09xbnBZdEE1ZlJVNFlidG1jazZDMmVVNE9BbmgtM1JJemlaWWMwMER1SmpaMEZiM0ZnempHUnduRmZ2elRmNEoyM1JTNWZVLWMtR3VLSnZnRU9lcDRWZnV6Qy1JOHN2OEtjWEROeFFDT0VhZU95ZXhLUEx1VFFudXR6SUw1STNKbEkwaUctRk1SeUVFUVMyYldLWDY1TnlwU3lRX2VMU3YtQXJF?oc=5&hl=en-US&gl=US&ceid=US:en,ABC News,0.0
"UC Berkeley again No.1 public, fourth best globally in U.S. News rankings - Berkeley News",2021-10-26 07:00:00,https://news.google.com/rss/articles/CBMirgFBVV95cUxOTG5qSmd2ZEpONS1Qd0FSY1N4eTc4bU13ZlB3TTdZY2M1cmtXMC1RN0Y0NlItNTRIS0dIbzlFZWNhREx3SnlpdnpGZjVZZmFpLXF1b1U0eWVnSXNZYTJxWWpXRm9HVU44YmNETGg2Tjl4eXVrNjAyN1FhSnVhQUNjNGxaZWhDQjRYVW1vU3lxbmp2TGlZeDFSVy1YWWFTQmt0RkxiWkliWVlvZXZKSEE?oc=5&hl=en-US&gl=US&ceid=US:en,Berkeley News,0.6369
"Walking the talk of diversity, equity and inclusion in HE - University World News",2021-07-10 07:00:00,https://news.google.com/rss/articles/CBMid0FVX3lxTE9Pakk3WVJId0Q0eUdfd0NxRzRpNFBJbk55c1N1bW91SHRvWUMxeVR4RnNtOEkzYU1jN21DNmNUSlhtVGdmMUNrb3JWa0NOSnIxUU9ZelNhTVB4Rk5rSmlzSUg5NHlKVVV6UEpONE41dDI1U0hRY0dR?oc=5&hl=en-US&gl=US&ceid=US:en,University World News,0.0
Climate change: Young people very worried - survey - BBC,2021-09-13 07:00:00,https://news.google.com/rss/articles/CBMiUEFVX3lxTE54SE1MZC1Ma3J3TlQ5SGhaRExPbWgzVUROMFBGZVZRVmU2ZTluQW5Idy1hejR2aE1vaEg5UzlNVUN5NV9idHdTQndhcFFfTTJa0gFWQVVfeXFMTWx0b0hkbS03a2poUGFWNDF3VHhMdk5XYUJCNS05d2FjNWNtZUozSkkyTEF2SDJWX0N3OFNRdlF3WUdhZkpCVmpnWXN0Q3B3THFRVEdfTnc?oc=5&hl=en-US&gl=US&ceid=US:en,BBC,-0.3597
U.S. News & World Report releases first rundown of elementary and middle schools - OCDE Newsroom,2021-10-21 07:00:00,https://news.google.com/rss/articles/CBMilAFBVV95cUxQZExKc25IUW9KZGJUMVlyZldZTkduYXUyT1lvQXRhWmpyZ2VpWFFOakxINzQ4X255b2lISkZ3dkViS1BILU9oYklJU0d0Ty1sUUItaEI0bmdiNnlHbHF5UFg1Q1ZOblAtcVR4bTN0LUgyTV82a0JfLVY2SHEydVROdmVULXpOMGZkSUpmTTFCSC1rLWFt?oc=5&hl=en-US&gl=US&ceid=US:en,OCDE Newsroom,0.0
UC San Diego Named Top 10 Public University by U.S. News & World Report - ucsdtritons.com,2021-09-13 07:00:00,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQS2pNYjNJZXNSTHgyeTgzYnNBVG1sS0ZhUExHZmo5S0M3OGxESUlRWmhlMmFKbWpoRVZRRUxQbWJLbVpmbVlYZC1JMWxXcEN5cEZXcmd1MVJSQnhTTXhxYXhsQmVZZEJrcGNxYUFSaUFacU5RcWdHWU9DWmNmQno1Zk5uakNmaXFGUWs4VXQ3Rzh3OW9iVHZvWTdjQl9ZdGJLdnZwMkRpRWdaMzVJRWVFbDJmanY1Znh4emhn?oc=5&hl=en-US&gl=US&ceid=US:en,ucsdtritons.com,0.2023
NJ schools named Best in the Nation by U.S. News & World Report - New Jersey Education Association,2021-03-11 08:00:00,https://news.google.com/rss/articles/CBMiigFBVV95cUxOdU1QWWNMZ1JoVXB2WHZvaE5jSEYtWTBKdFE4ZEcwQTg1cWUtZjloa3d1QmdFbjdnRC1ma0NtdDgyOUVaTzNqRlRpdFIwY1hDMzR1MS1RY0ZMaDJrSFVEMmhIbWlhZHJ4Mzd3b1JZemIyWXdDTE1aM2cwNjAwd0FlQlJMaEdweldWNlE?oc=5&hl=en-US&gl=US&ceid=US:en,New Jersey Education Association,0.6369
Boulder Named Best Place to Live in Nation by US News & World Report - City of Boulder (.gov),2021-07-13 07:00:00,https://news.google.com/rss/articles/CBMilAFBVV95cUxNSGt2S0FGLXA5Tk40a2ZjVkhzR3kxTUc0b05lcG1aNTB3Y3hiOFRfZG03V1AtREhBVHlSZnBhY29pMDM2dHRpLXo4cFhmSjkwT19XNURabzFxTDM3a2ZBU1NWcGw1bTlvOXNHek93THRNanlneUhtbWcydjhfTnMwR2d4SzZwa3hRQ1JWU0JmXzJYbWxq?oc=5&hl=en-US&gl=US&ceid=US:en,City of Boulder (.gov),0.6369
U.S. News & World Report Ranks SCU No. 55 Among Nearly 400 National Universities - Santa Clara University,2021-09-13 07:00:00,https://news.google.com/rss/articles/CBMi6AFBVV95cUxPTmozTXVtczJwN2wyZnRQLUlEVTZ5LURRVW5fYVRrQ0NsRHpPang5RGk4aFZRUmlWdUNCajRweHR6RWFEcUNtRjF6R1d4R0hzdFJEazQ0YUlGQm9sQWdGZ0pHbWVxX1Eyek9yeDVPYXY1ejVTaXo0WEIzQ0x3OTgtdUR0SGhXWnhqdGxZdzhYOXJHUS1uVm80amg1alZvNHh2QTVwRlBjV2pHRlpDc2piR0x4d09ZNnpSX0JHM252VS00Vl96b2ZWLTA4UXZKMTltdkl0QlR5eDFtRzBnSVh3Z3AtRGh2MkxV?oc=5&hl=en-US&gl=US&ceid=US:en,Santa Clara University,-0.296
